Multiloja;CodTratado;CodAlternat;DataPrioridade;DataPedido;StatusPedido
0;600050774600;161051150;0;14/09/2025;0
0;600050773600;1223365400;0;14/09/2025;0
0;600050776600;496011010;0;14/09/2025;0
0;600050774400;161229040;0;14/09/2025;0
0;633195885500;126603016;0;14/09/2025;0
0;600050777100;124603087;0;14/09/2025;0
0;600050776400;162141180;0;14/09/2025;0
0;881857923100;557304003;0;15/09/2025;0
0;600050776500;496011010;0;15/09/2025;0
0;600050777300;120069026;0;15/09/2025;0
0;600050769500;122210203;0;15/09/2025;0
0;600050773100;161999160161999190;0;15/09/2025;0
0;633195885400;177394085;0;15/09/2025;0
0;600050770500;125579130;0;15/09/2025;0
0;600050770100;125579130;0;15/09/2025;0
0;600050773200;122211204;0;15/09/2025;0
0;600050767900;122211204;0;15/09/2025;0
0;600050767000;266906051;0;15/09/2025;0
0;600050772200;163906470;0;15/09/2025;0
0;600050773500;122902005;0;15/09/2025;0
0;600050776300;161130050;0;15/09/2025;0
0;600050772900;121198715;0;15/09/2025;0
0;600050767100;122210203;0;15/09/2025;0
0;600050769000;122210203;0;15/09/2025;0
0;600050771400;125579130;0;15/09/2025;0
0;600050772300;121198715;0;15/09/2025;0
0;600050774800;125106400;0;15/09/2025;0
0;600050768400;123498313;0;15/09/2025;0
0;600050771700;122210203;0;15/09/2025;0
0;600050777000;122210203;0;15/09/2025;0
0;600050774700;166970000;0;15/09/2025;0
0;600050772100;120182013;0;15/09/2025;0
0;600050773400;125579130;0;15/09/2025;0
0;600050772600;125575130125579130;0;15/09/2025;0
0;600050767800;125579130;0;15/09/2025;0
0;600050773000;125674100;0;15/09/2025;0
0;600050771600;161992180161992200;0;15/09/2025;0
0;600050777200;125695100;0;15/09/2025;0
0;633195885300;126619122;0;15/09/2025;0
0;600050774300;163815391;0;15/09/2025;0
0;600050778000;496950037;0;15/09/2025;0
0;633195885100;1943757301;0;15/09/2025;0
0;600050773700;163906151;0;15/09/2025;0
0;600050774200;123852105;0;18/09/2025;0
0;600050776700;222307300;0;18/09/2025;0
0;633195885200;143752505;0;18/09/2025;0
0;600050776200;125966100;0;18/09/2025;0
0;600050774100;125966100;0;18/09/2025;0
0;600050773900;125966100;0;18/09/2025;0
0;600050773800;225966100;0;18/09/2025;0
0;644699038900;192426060;0;18/09/2025;0
0;600050774000;121156170;0;18/09/2025;0
0;600050773300;164400300;0;18/09/2025;0
0;600050757500;123430035;0;18/09/2025;0
0;600050781900;124603086;0;18/09/2025;0
0;600050782000;123429066;0;18/09/2025;0
0;600050783700;121199781;0;18/09/2025;0
0;633195885800;177426404;0;18/09/2025;0
0;600050782600;163800865;0;18/09/2025;0
0;600050784600;166970000;0;18/09/2025;0
0;600050783100;123854105;0;18/09/2025;0
0;600050784400;266973010;0;18/09/2025;0
0;600050784500;161229040;0;18/09/2025;0
0;600050782900;123362980;0;18/09/2025;0
0;600050783000;166960510;0;18/09/2025;0
0;633195885600;144113002;0;19/09/2025;0
0;600050782700;163800845;0;19/09/2025;0
0;600050784300;222307300;0;19/09/2025;0
0;600050781700;125579130;0;19/09/2025;0
0;600050783600;125106400;0;19/09/2025;0
0;600050783300;125579170;0;19/09/2025;0
0;600050778200;164400520;0;19/09/2025;0
0;600050778500;123180994;0;19/09/2025;0
0;600050783400;266906041;0;19/09/2025;0
0;600050783200;125163100;0;19/09/2025;0
0;600050781800;122210203;0;19/09/2025;0
0;600050779500;161570080;0;19/09/2025;0
0;633195885700;341105303;0;19/09/2025;0
0;600050777800;223360385;0;19/09/2025;0
0;600050778700;266970000;0;19/09/2025;0
0;600050778300;120849020;0;19/09/2025;0
0;600050779400;124682182;0;19/09/2025;0
0;600050781300;166973010;0;19/09/2025;0
0;600050783500;125966100;0;19/09/2025;0
0;600050779800;125655100;0;19/09/2025;0
0;600050779600;396011721;0;19/09/2025;0
0;600050777900;1061427240761427240;0;19/09/2025;0
0;600050780900;124671182;0;19/09/2025;0
0;600050787100;166917134;0;19/09/2025;0
0;600050791300;196950152;0;19/09/2025;0
0;881857923700;157170001;0;19/09/2025;0
0;600050782100;125966100;0;19/09/2025;0
0;600050782800;125966100;0;19/09/2025;0
0;881857923800;157145071;0;19/09/2025;0
0;881857924500;157145044;0;19/09/2025;0
0;600050785000;124603087;0;19/09/2025;0
0;600050781100;125926160;0;19/09/2025;0
0;600050785100;124603087;0;19/09/2025;0
0;600050790400;161581090;0;19/09/2025;0
0;600050780400;125163100;0;19/09/2025;0
0;600050790700;162655180;0;19/09/2025;0
0;600050785500;121192170;0;19/09/2025;0
0;600050788400;162487160;0;19/09/2025;0
0;600050780200;164400300;0;19/09/2025;0
0;600050779900;166906141;0;19/09/2025;0
0;600050780500;163812501163906190;0;19/09/2025;0
0;600050789000;161219081;0;19/09/2025;0
0;633195886700;177402004;0;19/09/2025;0
0;600050786800;196580096;0;19/09/2025;0
0;881857924400;157530178;0;19/09/2025;0
0;600050784800;161483992;0;19/09/2025;0
0;600050786900;1223365400;0;19/09/2025;0
0;600050792600;2423365400;0;19/09/2025;0
0;633195886800;144833125;0;19/09/2025;0
0;600050785300;128531616;0;19/09/2025;0
0;600050791500;163962150;0;19/09/2025;0
0;600050787200;663924020;0;19/09/2025;0
0;600050790900;121154190;0;19/09/2025;0
0;600050792200;161229040;0;19/09/2025;0
0;633195886300;177553145;0;19/09/2025;0
0;633195886200;178795718;0;19/09/2025;0
0;600050789900;121146190;0;19/09/2025;0
0;600050789300;164430911;0;19/09/2025;0
0;600050789600;124603087;0;19/09/2025;0
0;600050789100;161636057;0;19/09/2025;0
0;600050781600;225966100;0;19/09/2025;0
0;600050781200;125579130;0;19/09/2025;0
0;600050785200;225607100;0;19/09/2025;0
0;600050793200;125579130;0;19/09/2025;0
0;600050792000;223360485;0;19/09/2025;0
0;600050791400;220182013;0;19/09/2025;0
0;600050780000;125588131;0;19/09/2025;0
0;600050781400;125106400;0;19/09/2025;0
0;600050791700;120182013;0;19/09/2025;0
0;600050790500;125579130;0;19/09/2025;0
0;600050789700;125579130;0;19/09/2025;0
0;600050793000;163809230;0;19/09/2025;0
0;600050784900;422211204;0;19/09/2025;0
0;881857923900;157170005;0;19/09/2025;0
0;600050793100;222211204;0;19/09/2025;0
0;600050790000;166906141;0;19/09/2025;0
0;600050792700;123850103;0;19/09/2025;0
0;600050791000;266906041;0;19/09/2025;0
0;633195886500;143752505;0;19/09/2025;0
0;600050778100;161999160;0;19/09/2025;0
0;633195886000;177396105;0;19/09/2025;0
0;600050788600;125966100;0;20/09/2025;0
0;600050790600;125653180;0;20/09/2025;0
0;600050791900;121165194;0;20/09/2025;0
0;600050792800;122211204;0;20/09/2025;0
0;600050778600;122211204;0;20/09/2025;0
0;600050791600;125967100;0;20/09/2025;0
0;600050791800;126400100;0;20/09/2025;0
0;600050780600;123861108;0;20/09/2025;0
0;600050779700;163906161;0;20/09/2025;0
0;600050792500;166906041;0;20/09/2025;0
0;600050781500;121175170;0;20/09/2025;0
0;600050777700;663906070;0;20/09/2025;0
